name,gene_link,annot_link
GCF_000611645.1_mono_v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Monoraphidium_neglectum/all_assembly_versions/GCF_000611645.1_mono_v1/GCF_000611645.1_mono_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Monoraphidium_neglectum/all_assembly_versions/GCF_000611645.1_mono_v1/GCF_000611645.1_mono_v1_genomic.gff.gz
GCF_000414095.1_ASM41409v2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Morus_notabilis/all_assembly_versions/GCF_000414095.1_ASM41409v2/GCF_000414095.1_ASM41409v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Morus_notabilis/all_assembly_versions/GCF_000414095.1_ASM41409v2/GCF_000414095.1_ASM41409v2_genomic.gff.gz
GCF_000313855.1_ASM31385v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Musa_acuminata/all_assembly_versions/GCF_000313855.1_ASM31385v1/GCF_000313855.1_ASM31385v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Musa_acuminata/all_assembly_versions/GCF_000313855.1_ASM31385v1/GCF_000313855.1_ASM31385v1_genomic.gff.gz
GCF_000313855.2_ASM31385v2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Musa_acuminata/all_assembly_versions/GCF_000313855.2_ASM31385v2/GCF_000313855.2_ASM31385v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Musa_acuminata/all_assembly_versions/GCF_000313855.2_ASM31385v2/GCF_000313855.2_ASM31385v2_genomic.gff.gz
GCF_000365185.1_Chinese_Lotus_1.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nelumbo_nucifera/all_assembly_versions/GCF_000365185.1_Chinese_Lotus_1.1/GCF_000365185.1_Chinese_Lotus_1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nelumbo_nucifera/all_assembly_versions/GCF_000365185.1_Chinese_Lotus_1.1/GCF_000365185.1_Chinese_Lotus_1.1_genomic.gff.gz
GCF_001879085.1_NIATTr2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nicotiana_attenuata/all_assembly_versions/GCF_001879085.1_NIATTr2/GCF_001879085.1_NIATTr2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nicotiana_attenuata/all_assembly_versions/GCF_001879085.1_NIATTr2/GCF_001879085.1_NIATTr2_genomic.gff.gz
GCF_000393655.1_Nsyl,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nicotiana_sylvestris/all_assembly_versions/GCF_000393655.1_Nsyl/GCF_000393655.1_Nsyl_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nicotiana_sylvestris/all_assembly_versions/GCF_000393655.1_Nsyl/GCF_000393655.1_Nsyl_genomic.gff.gz
GCF_000715135.1_Ntab-TN90,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nicotiana_tabacum/all_assembly_versions/GCF_000715135.1_Ntab-TN90/GCF_000715135.1_Ntab-TN90_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nicotiana_tabacum/all_assembly_versions/GCF_000715135.1_Ntab-TN90/GCF_000715135.1_Ntab-TN90_genomic.gff.gz
GCF_000390325.1_Ntom_v01,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nicotiana_tomentosiformis/all_assembly_versions/GCF_000390325.1_Ntom_v01/GCF_000390325.1_Ntom_v01_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nicotiana_tomentosiformis/all_assembly_versions/GCF_000390325.1_Ntom_v01/GCF_000390325.1_Ntom_v01_genomic.gff.gz
GCF_000390325.2_Ntom_v01,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nicotiana_tomentosiformis/all_assembly_versions/GCF_000390325.2_Ntom_v01/GCF_000390325.2_Ntom_v01_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nicotiana_tomentosiformis/all_assembly_versions/GCF_000390325.2_Ntom_v01/GCF_000390325.2_Ntom_v01_genomic.gff.gz
GCF_008831285.1_ASM883128v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nymphaea_colorata/all_assembly_versions/GCF_008831285.1_ASM883128v1/GCF_008831285.1_ASM883128v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nymphaea_colorata/all_assembly_versions/GCF_008831285.1_ASM883128v1/GCF_008831285.1_ASM883128v1_genomic.gff.gz
GCF_008831285.2_ASM883128v2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nymphaea_colorata/all_assembly_versions/GCF_008831285.2_ASM883128v2/GCF_008831285.2_ASM883128v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Nymphaea_colorata/all_assembly_versions/GCF_008831285.2_ASM883128v2/GCF_008831285.2_ASM883128v2_genomic.gff.gz
GCF_002742605.1_O_europaea_v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Olea_europaea/all_assembly_versions/GCF_002742605.1_O_europaea_v1/GCF_002742605.1_O_europaea_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Olea_europaea/all_assembly_versions/GCF_002742605.1_O_europaea_v1/GCF_002742605.1_O_europaea_v1_genomic.gff.gz
GCF_000231095.1_Oryza_brachyantha.v1.4b,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Oryza_brachyantha/all_assembly_versions/GCF_000231095.1_Oryza_brachyantha.v1.4b/GCF_000231095.1_Oryza_brachyantha.v1.4b_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Oryza_brachyantha/all_assembly_versions/GCF_000231095.1_Oryza_brachyantha.v1.4b/GCF_000231095.1_Oryza_brachyantha.v1.4b_genomic.gff.gz
GCF_000231095.2_ObraRS2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Oryza_brachyantha/all_assembly_versions/GCF_000231095.2_ObraRS2/GCF_000231095.2_ObraRS2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Oryza_brachyantha/all_assembly_versions/GCF_000231095.2_ObraRS2/GCF_000231095.2_ObraRS2_genomic.gff.gz
GCF_000147395.1_OglaRS2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Oryza_glaberrima/all_assembly_versions/GCF_000147395.1_OglaRS2/GCF_000147395.1_OglaRS2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Oryza_glaberrima/all_assembly_versions/GCF_000147395.1_OglaRS2/GCF_000147395.1_OglaRS2_genomic.gff.gz
GCF_001433935.1_IRGSP-1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Oryza_sativa/all_assembly_versions/GCF_001433935.1_IRGSP-1.0/GCF_001433935.1_IRGSP-1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Oryza_sativa/all_assembly_versions/GCF_001433935.1_IRGSP-1.0/GCF_001433935.1_IRGSP-1.0_genomic.gff.gz
GCF_000214015.2_version_050606,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ostreococcus_tauri/all_assembly_versions/GCF_000214015.2_version_050606/GCF_000214015.2_version_050606_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ostreococcus_tauri/all_assembly_versions/GCF_000214015.2_version_050606/GCF_000214015.2_version_050606_genomic.gff.gz
GCF_000214015.3_version_140606,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ostreococcus_tauri/all_assembly_versions/GCF_000214015.3_version_140606/GCF_000214015.3_version_140606_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ostreococcus_tauri/all_assembly_versions/GCF_000214015.3_version_140606/GCF_000214015.3_version_140606_genomic.gff.gz
GCF_002211085.1_PHallii_v3.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Panicum_hallii/all_assembly_versions/GCF_002211085.1_PHallii_v3.1/GCF_002211085.1_PHallii_v3.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Panicum_hallii/all_assembly_versions/GCF_002211085.1_PHallii_v3.1/GCF_002211085.1_PHallii_v3.1_genomic.gff.gz
GCF_016808335.1_P.virgatum_v5,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Panicum_virgatum/all_assembly_versions/GCF_016808335.1_P.virgatum_v5/GCF_016808335.1_P.virgatum_v5_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Panicum_virgatum/all_assembly_versions/GCF_016808335.1_P.virgatum_v5/GCF_016808335.1_P.virgatum_v5_genomic.gff.gz
GCF_003573695.1_ASM357369v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Papaver_somniferum/all_assembly_versions/GCF_003573695.1_ASM357369v1/GCF_003573695.1_ASM357369v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Papaver_somniferum/all_assembly_versions/GCF_003573695.1_ASM357369v1/GCF_003573695.1_ASM357369v1_genomic.gff.gz
GCF_001263595.1_ASM126359v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Phalaenopsis_equestris/all_assembly_versions/GCF_001263595.1_ASM126359v1/GCF_001263595.1_ASM126359v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Phalaenopsis_equestris/all_assembly_versions/GCF_001263595.1_ASM126359v1/GCF_001263595.1_ASM126359v1_genomic.gff.gz
GCF_000499845.1_PhaVulg1_0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Phaseolus_vulgaris/all_assembly_versions/GCF_000499845.1_PhaVulg1_0/GCF_000499845.1_PhaVulg1_0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Phaseolus_vulgaris/all_assembly_versions/GCF_000499845.1_PhaVulg1_0/GCF_000499845.1_PhaVulg1_0_genomic.gff.gz
GCF_000002425.3_V1.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Physcomitrium_patens/all_assembly_versions/GCF_000002425.3_V1.1/GCF_000002425.3_V1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Physcomitrium_patens/all_assembly_versions/GCF_000002425.3_V1.1/GCF_000002425.3_V1.1_genomic.gff.gz
GCF_000002425.4_Phypa_V3,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Physcomitrium_patens/all_assembly_versions/GCF_000002425.4_Phypa_V3/GCF_000002425.4_Phypa_V3_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Physcomitrium_patens/all_assembly_versions/GCF_000002425.4_Phypa_V3/GCF_000002425.4_Phypa_V3_genomic.gff.gz
GCF_024323335.1_CAAS_Psat_ZW6_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Pisum_sativum/all_assembly_versions/GCF_024323335.1_CAAS_Psat_ZW6_1.0/GCF_024323335.1_CAAS_Psat_ZW6_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Pisum_sativum/all_assembly_versions/GCF_024323335.1_CAAS_Psat_ZW6_1.0/GCF_024323335.1_CAAS_Psat_ZW6_1.0_genomic.gff.gz
GCF_005239225.1_ASM523922v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_alba/all_assembly_versions/GCF_005239225.1_ASM523922v1/GCF_005239225.1_ASM523922v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_alba/all_assembly_versions/GCF_005239225.1_ASM523922v1/GCF_005239225.1_ASM523922v1_genomic.gff.gz
GCF_000495115.1_PopEup_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_euphratica/all_assembly_versions/GCF_000495115.1_PopEup_1.0/GCF_000495115.1_PopEup_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_euphratica/all_assembly_versions/GCF_000495115.1_PopEup_1.0/GCF_000495115.1_PopEup_1.0_genomic.gff.gz
GCF_000495115.2_PopEup_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_euphratica/all_assembly_versions/GCF_000495115.2_PopEup_1.0/GCF_000495115.2_PopEup_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_euphratica/all_assembly_versions/GCF_000495115.2_PopEup_1.0/GCF_000495115.2_PopEup_1.0_genomic.gff.gz
GCF_000002775.1_Poptr1_1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_trichocarpa/all_assembly_versions/GCF_000002775.1_Poptr1_1/GCF_000002775.1_Poptr1_1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_trichocarpa/all_assembly_versions/GCF_000002775.1_Poptr1_1/GCF_000002775.1_Poptr1_1_genomic.gff.gz
GCF_000002775.2_Poptr1_1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_trichocarpa/all_assembly_versions/GCF_000002775.2_Poptr1_1/GCF_000002775.2_Poptr1_1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_trichocarpa/all_assembly_versions/GCF_000002775.2_Poptr1_1/GCF_000002775.2_Poptr1_1_genomic.gff.gz
GCF_000002775.3_Poptr2_0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_trichocarpa/all_assembly_versions/GCF_000002775.3_Poptr2_0/GCF_000002775.3_Poptr2_0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_trichocarpa/all_assembly_versions/GCF_000002775.3_Poptr2_0/GCF_000002775.3_Poptr2_0_genomic.gff.gz
GCF_000002775.4_Pop_tri_v3,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_trichocarpa/all_assembly_versions/GCF_000002775.4_Pop_tri_v3/GCF_000002775.4_Pop_tri_v3_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_trichocarpa/all_assembly_versions/GCF_000002775.4_Pop_tri_v3/GCF_000002775.4_Pop_tri_v3_genomic.gff.gz
GCF_000002775.5_P.trichocarpa_v4.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_trichocarpa/all_assembly_versions/GCF_000002775.5_P.trichocarpa_v4.1/GCF_000002775.5_P.trichocarpa_v4.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Populus_trichocarpa/all_assembly_versions/GCF_000002775.5_P.trichocarpa_v4.1/GCF_000002775.5_P.trichocarpa_v4.1_genomic.gff.gz
GCF_933775445.1_drPotAnse1.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Potentilla_anserina/all_assembly_versions/GCF_933775445.1_drPotAnse1.1/GCF_933775445.1_drPotAnse1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Potentilla_anserina/all_assembly_versions/GCF_933775445.1_drPotAnse1.1/GCF_933775445.1_drPotAnse1.1_genomic.gff.gz
GCF_004799145.1_ASM479914v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prosopis_alba/all_assembly_versions/GCF_004799145.1_ASM479914v1/GCF_004799145.1_ASM479914v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prosopis_alba/all_assembly_versions/GCF_004799145.1_ASM479914v1/GCF_004799145.1_ASM479914v1_genomic.gff.gz
GCF_029017545.1_ASM2901754v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prosopis_cineraria/all_assembly_versions/GCF_029017545.1_ASM2901754v1/GCF_029017545.1_ASM2901754v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prosopis_cineraria/all_assembly_versions/GCF_029017545.1_ASM2901754v1/GCF_029017545.1_ASM2901754v1_genomic.gff.gz
GCF_002207925.1_PAV_r1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prunus_avium/all_assembly_versions/GCF_002207925.1_PAV_r1.0/GCF_002207925.1_PAV_r1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prunus_avium/all_assembly_versions/GCF_002207925.1_PAV_r1.0/GCF_002207925.1_PAV_r1.0_genomic.gff.gz
GCF_902201215.1_ALMONDv2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prunus_dulcis/all_assembly_versions/GCF_902201215.1_ALMONDv2/GCF_902201215.1_ALMONDv2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prunus_dulcis/all_assembly_versions/GCF_902201215.1_ALMONDv2/GCF_902201215.1_ALMONDv2_genomic.gff.gz
GCF_000346735.1_P.mume_V1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prunus_mume/all_assembly_versions/GCF_000346735.1_P.mume_V1.0/GCF_000346735.1_P.mume_V1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prunus_mume/all_assembly_versions/GCF_000346735.1_P.mume_V1.0/GCF_000346735.1_P.mume_V1.0_genomic.gff.gz
GCF_000346465.1_Prupe1_0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prunus_persica/all_assembly_versions/GCF_000346465.1_Prupe1_0/GCF_000346465.1_Prupe1_0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prunus_persica/all_assembly_versions/GCF_000346465.1_Prupe1_0/GCF_000346465.1_Prupe1_0_genomic.gff.gz
GCF_000346465.2_Prunus_persica_NCBIv2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prunus_persica/all_assembly_versions/GCF_000346465.2_Prunus_persica_NCBIv2/GCF_000346465.2_Prunus_persica_NCBIv2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Prunus_persica/all_assembly_versions/GCF_000346465.2_Prunus_persica_NCBIv2/GCF_000346465.2_Prunus_persica_NCBIv2_genomic.gff.gz
GCF_007655135.1_ASM765513v2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Punica_granatum/all_assembly_versions/GCF_007655135.1_ASM765513v2/GCF_007655135.1_ASM765513v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Punica_granatum/all_assembly_versions/GCF_007655135.1_ASM765513v2/GCF_007655135.1_ASM765513v2_genomic.gff.gz
GCF_019419815.1_Pyrus_bretschneideri_v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Pyrus_x_bretschneideri/all_assembly_versions/GCF_019419815.1_Pyrus_bretschneideri_v1/GCF_019419815.1_Pyrus_bretschneideri_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Pyrus_x_bretschneideri/all_assembly_versions/GCF_019419815.1_Pyrus_bretschneideri_v1/GCF_019419815.1_Pyrus_bretschneideri_v1_genomic.gff.gz
GCF_001633185.1_ValleyOak3.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Quercus_lobata/all_assembly_versions/GCF_001633185.1_ValleyOak3.0/GCF_001633185.1_ValleyOak3.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Quercus_lobata/all_assembly_versions/GCF_001633185.1_ValleyOak3.0/GCF_001633185.1_ValleyOak3.0_genomic.gff.gz
GCF_001633185.2_ValleyOak3.2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Quercus_lobata/all_assembly_versions/GCF_001633185.2_ValleyOak3.2/GCF_001633185.2_ValleyOak3.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Quercus_lobata/all_assembly_versions/GCF_001633185.2_ValleyOak3.2/GCF_001633185.2_ValleyOak3.2_genomic.gff.gz
GCF_932294415.1_dhQueRobu3.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Quercus_robur/all_assembly_versions/GCF_932294415.1_dhQueRobu3.1/GCF_932294415.1_dhQueRobu3.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Quercus_robur/all_assembly_versions/GCF_932294415.1_dhQueRobu3.1/GCF_932294415.1_dhQueRobu3.1_genomic.gff.gz
GCF_002906115.1_CorkOak1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Quercus_suber/all_assembly_versions/GCF_002906115.1_CorkOak1.0/GCF_002906115.1_CorkOak1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Quercus_suber/all_assembly_versions/GCF_002906115.1_CorkOak1.0/GCF_002906115.1_CorkOak1.0_genomic.gff.gz
GCF_002906115.2_CorkOak1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Quercus_suber/all_assembly_versions/GCF_002906115.2_CorkOak1.0/GCF_002906115.2_CorkOak1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Quercus_suber/all_assembly_versions/GCF_002906115.2_CorkOak1.0/GCF_002906115.2_CorkOak1.0_genomic.gff.gz
GCF_000801105.1_Rs1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Raphanus_sativus/all_assembly_versions/GCF_000801105.1_Rs1.0/GCF_000801105.1_Rs1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Raphanus_sativus/all_assembly_versions/GCF_000801105.1_Rs1.0/GCF_000801105.1_Rs1.0_genomic.gff.gz
GCF_000801105.2_ASM80110v3,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Raphanus_sativus/all_assembly_versions/GCF_000801105.2_ASM80110v3/GCF_000801105.2_ASM80110v3_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Raphanus_sativus/all_assembly_versions/GCF_000801105.2_ASM80110v3/GCF_000801105.2_ASM80110v3_genomic.gff.gz
GCF_020921035.1_ASM2092103v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Rhodamnia_argentea/all_assembly_versions/GCF_020921035.1_ASM2092103v1/GCF_020921035.1_ASM2092103v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Rhodamnia_argentea/all_assembly_versions/GCF_020921035.1_ASM2092103v1/GCF_020921035.1_ASM2092103v1_genomic.gff.gz
GCF_030253575.1_ASM3025357v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Rhododendron_vialii/all_assembly_versions/GCF_030253575.1_ASM3025357v1/GCF_030253575.1_ASM3025357v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Rhododendron_vialii/all_assembly_versions/GCF_030253575.1_ASM3025357v1/GCF_030253575.1_ASM3025357v1_genomic.gff.gz
GCF_019578655.1_ASM1957865v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ricinus_communis/all_assembly_versions/GCF_019578655.1_ASM1957865v1/GCF_019578655.1_ASM1957865v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ricinus_communis/all_assembly_versions/GCF_019578655.1_ASM1957865v1/GCF_019578655.1_ASM1957865v1_genomic.gff.gz
GCF_002994745.1_RchiOBHm-V2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Rosa_chinensis/all_assembly_versions/GCF_002994745.1_RchiOBHm-V2/GCF_002994745.1_RchiOBHm-V2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Rosa_chinensis/all_assembly_versions/GCF_002994745.1_RchiOBHm-V2/GCF_002994745.1_RchiOBHm-V2_genomic.gff.gz
GCF_002994745.2_RchiOBHm-V2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Rosa_chinensis/all_assembly_versions/GCF_002994745.2_RchiOBHm-V2/GCF_002994745.2_RchiOBHm-V2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Rosa_chinensis/all_assembly_versions/GCF_002994745.2_RchiOBHm-V2/GCF_002994745.2_RchiOBHm-V2_genomic.gff.gz
GCF_023119035.1_UniMelb_Shisp_WGS_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Salvia_hispanica/all_assembly_versions/GCF_023119035.1_UniMelb_Shisp_WGS_1.0/GCF_023119035.1_UniMelb_Shisp_WGS_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Salvia_hispanica/all_assembly_versions/GCF_023119035.1_UniMelb_Shisp_WGS_1.0/GCF_023119035.1_UniMelb_Shisp_WGS_1.0_genomic.gff.gz
GCF_028751815.1_IMPLAD_Smil_shh,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Salvia_miltiorrhiza/all_assembly_versions/GCF_028751815.1_IMPLAD_Smil_shh/GCF_028751815.1_IMPLAD_Smil_shh_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Salvia_miltiorrhiza/all_assembly_versions/GCF_028751815.1_IMPLAD_Smil_shh/GCF_028751815.1_IMPLAD_Smil_shh_genomic.gff.gz
GCF_004379255.1_SspV2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Salvia_splendens/all_assembly_versions/GCF_004379255.1_SspV2/GCF_004379255.1_SspV2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Salvia_splendens/all_assembly_versions/GCF_004379255.1_SspV2/GCF_004379255.1_SspV2_genomic.gff.gz
GCF_004379255.2_SspV2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Salvia_splendens/all_assembly_versions/GCF_004379255.2_SspV2/GCF_004379255.2_SspV2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Salvia_splendens/all_assembly_versions/GCF_004379255.2_SspV2/GCF_004379255.2_SspV2_genomic.gff.gz
GCF_000143415.1_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Selaginella_moellendorffii/all_assembly_versions/GCF_000143415.1_v1.0/GCF_000143415.1_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Selaginella_moellendorffii/all_assembly_versions/GCF_000143415.1_v1.0/GCF_000143415.1_v1.0_genomic.gff.gz
GCF_000143415.3_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Selaginella_moellendorffii/all_assembly_versions/GCF_000143415.3_v1.0/GCF_000143415.3_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Selaginella_moellendorffii/all_assembly_versions/GCF_000143415.3_v1.0/GCF_000143415.3_v1.0_genomic.gff.gz
GCF_000143415.4_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Selaginella_moellendorffii/all_assembly_versions/GCF_000143415.4_v1.0/GCF_000143415.4_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Selaginella_moellendorffii/all_assembly_versions/GCF_000143415.4_v1.0/GCF_000143415.4_v1.0_genomic.gff.gz
